,Region,District,EPA,Lat,Lon,Altitude,Gender,Literacy,Number_followers,Date_trained,Length,Farm_size,Sust_Ag_Activities,Types_Sust_Ag,Full_CA,Partial_CA,Agroforestry,Manure_making,Pit_planting,Sust_Other,Crops,Crops_Maize,Crops_Millet,Crops_Sorghum,Crops_Cassava,Crops_Sweet_Potato,Crops_European_Potato,Crops_Soya,Crops_Groundnuts,Crops_Beans,Crops_Pigeon_Pea,Crops_Cowpea,Crops_Sugarcane,Crops_Other,Vegetables,Fruit_trees,Livestock,Type_livestock,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats_Sheep,Livestock_Guinea_Fowl,Livestock_Pigs,Livestock_Other,Livestock_Rabbits,X_id
74,Central,Lilongwe,Demera,-13.72981167,33.347125,1139,Female,Secondary School,14,2015-10-29,1311,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting Other",1,1,1,1,1,1,Maize Soya Groundnuts Beans Other,1,0,0,0,0,0,1,1,1,0,0,0,1,Yes,No,Yes,Chickens,0,1,0,0,0,0,0,0,39548155
75,Central,Lilongwe,Demera,-13.73610167,33.39747833,1164.2,Female,Secondary School,25,2016-06-14,1082,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting Other",1,0,1,1,1,1,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,39548187
76,Central,Lilongwe,Demera,-13.75370333,33.41473667,1163.9,Female,Primary School,25,2014-11-27,1647,2.5,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39548197
77,Central,Lilongwe,Demera,-13.78344167,33.384215,1265.7,Female,Secondary School,29,2016-10-18,956,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting Other",1,1,1,1,1,1,Maize Sorghum Soya Groundnuts Beans Pigeon Peas Cow Peas Other,1,0,1,0,0,0,1,1,1,1,1,0,1,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,39548202
78,Central,Lilongwe,Demera,-13.80758167,33.369945,1133.4,Female,Primary School,29,2014-09-28,1707,1.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Pit Planting",1,1,1,0,1,0,Maize Soya Groundnuts Beans Pigeon Peas Other,1,0,0,0,0,0,1,1,1,1,0,0,1,Yes,No,No,,NA,NA,NA,NA,NA,NA,NA,NA,39548212
79,Central,Lilongwe,Demera,-13.80798833,33.36948167,1150.5,Male,Secondary School,28,2014-09-28,1707,2.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Other,1,0,0,0,0,0,1,1,0,0,0,0,1,No,No,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39548219
80,Central,Lilongwe,Demera,-13.80776,33.36989333,1164.4,Male,Primary School,30,2014-09-28,1707,2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting Other",1,0,1,1,1,1,Maize Soya Groundnuts Other,1,0,0,0,0,0,1,1,0,0,0,0,1,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39548231
81,Central,Lilongwe,Demera,-13.80751667,33.36956,1164.1,Female,Secondary School,40,2014-09-28,1707,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Beans,1,0,0,0,0,0,1,0,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens Rabbits,0,1,0,1,0,1,0,1,39548243
82,Central,Lilongwe,Demera,-13.80781833,33.36956167,1153.5,Female,Primary School,20,2017-10-30,579,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Pit Planting",1,1,1,0,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,39548254
83,Central,Lilongwe,Demera,-13.80740333,33.36992333,1127.4,Female,Primary School,2,2015-10-30,1310,1.6,Yes,Agroforestry Manure Making Pit Planting,0,0,1,1,1,0,Maize Groundnuts Other,1,0,0,0,0,0,0,1,0,0,0,0,1,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39548264
84,Central,Lilongwe,Demera,-13.80775167,33.36975667,1155,Female,Primary School,30,2014-09-28,1707,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Sweet Potato Groundnuts Other,1,0,0,0,1,0,0,1,0,0,0,0,1,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39548271
85,Central,Lilongwe,Demera,-13.807665,33.36954833,1076.1,Male,Primary School,30,2016-10-30,944,2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans Cow Peas Other,1,0,0,0,1,0,1,1,1,0,1,0,1,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,39548276
86,Central,Lilongwe,Demera,-13.807765,33.369395,1093.2,Female,Primary School,29,2016-06-13,1083,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,No,No,,NA,NA,NA,NA,NA,NA,NA,NA,39548284
87,Central,Lilongwe,Demera,-13.82271667,33.35330167,1140.7,Male,Secondary School,29,2015-09-28,1342,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",1,1,0,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Cattle Pigs Chickens,1,1,0,0,0,1,0,0,39548290
88,Central,Lilongwe,Demera,-13.79827833,33.359575,1094.8,Male,Secondary School,NA,2015-10-30,1310,0.8,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making Pit Planting",0,1,0,1,1,0,Maize Soya Groundnuts Other,1,0,0,0,0,0,1,1,0,0,0,0,1,Yes,No,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,39548299
89,Central,Lilongwe,Demera,-13.77383833,33.36495167,1074.2,Male,Secondary School,28,2016-06-09,1087,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,No,No,,NA,NA,NA,NA,NA,NA,NA,NA,39548307
90,Central,Lilongwe,Demera,-13.729965,33.34209167,1085.2,Male,Primary School,27,2018-07-01,335,0.8,Yes,Pit Planting,0,0,0,0,1,0,Maize Soya Pigeon Peas Other,1,0,0,0,0,0,1,0,0,1,0,0,1,Yes,No,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39571995
91,Central,Lilongwe,Demera,-13.74160667,33.35638,1070.9,Male,Primary School,39,2018-09-20,254,2,Yes,Pit Planting,0,0,0,0,1,0,Maize Soya Beans,1,0,0,0,0,0,1,0,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39571998
92,Central,Lilongwe,Demera,-13.75396,33.41458167,1154.1,Male,Primary School,29,2018-08-01,304,0.8,Yes,Pit Planting,0,0,0,0,1,0,Maize Soya Beans,1,0,0,0,0,0,1,0,1,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep,1,0,0,1,0,0,0,0,39572001
93,Central,Lilongwe,Demera,-13.78633167,33.391905,1047.1,Male,Secondary School,18,2015-07-01,1431,1.2,Yes,Manure Making Pit Planting,0,0,0,1,1,0,Maize Soya Groundnuts Other,1,0,0,0,0,0,1,1,0,0,0,0,1,Yes,Yes,Yes,Cattle,1,0,0,0,0,0,0,0,39572005
94,Central,Lilongwe,Demera,-13.80750667,33.36956,1109.8,Male,Primary School,26,2015-07-01,1431,0.45,Yes,Agroforestry Pit Planting,0,0,1,0,1,0,Maize Soya Beans,1,0,0,0,0,0,1,0,1,0,0,0,0,Yes,No,Yes,Chickens,0,1,0,0,0,0,0,0,39572008
95,Central,Lilongwe,Demera,-13.80751333,33.36962333,1118.1,Male,Secondary School,16,2018-07-01,335,0.85,Yes,Pit Planting,0,0,0,0,1,0,Maize Beans,1,0,0,0,0,0,0,0,1,0,0,0,0,Yes,No,Yes,Chickens,0,1,0,0,0,0,0,0,39572012
96,Central,Lilongwe,Demera,-13.80722167,33.36959833,1137.7,Female,Primary School,22,2018-07-02,334,1.2,Yes,Manure Making Pit Planting,0,0,0,1,1,0,Maize Beans,1,0,0,0,0,0,0,0,1,0,0,0,0,No,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39572015
97,Central,Lilongwe,Demera,-13.80751667,33.36977167,1150.7,Male,Primary School,49,2014-07-01,1796,2.5,Yes,Pit Planting,0,0,0,0,1,0,Maize Beans,1,0,0,0,0,0,0,0,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,39572018
98,Central,Lilongwe,Demera,-13.80789833,33.37050667,1107.7,Female,Secondary School,24,2016-07-01,1065,0.8,Yes,Pit Planting,0,0,0,0,1,0,Maize Beans,1,0,0,0,0,0,0,0,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,39572022
99,Central,Lilongwe,Demera,-13.807405,33.369795,1158.2,Female,Primary School,30,2016-07-01,1065,0.8,Yes,Pit Planting,0,0,0,0,1,0,Maize Beans,1,0,0,0,0,0,0,0,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39572026
100,Central,Lilongwe,Demera,-13.80696,33.36963667,1082.8,Male,Secondary School,24,2015-08-01,1400,0.45,Yes,Manure Making Pit Planting,0,0,0,1,1,0,Maize Soya Beans,1,0,0,0,0,0,1,0,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39572030
101,Central,Lilongwe,Demera,-13.80754667,33.369755,1087.7,Male,Primary School,30,2016-04-01,1156,0.4,Yes,Manure Making Pit Planting,0,0,0,1,1,0,Maize Soya,1,0,0,0,0,0,1,0,0,0,0,0,0,Yes,No,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39572036
102,Central,Lilongwe,Demera,-13.79817667,33.35921833,1103.5,Male,Primary School,25,2018-10-30,214,0.8,Yes,Manure Making Pit Planting,0,0,0,1,1,0,Maize Beans,1,0,0,0,0,0,0,0,1,0,0,0,0,Yes,No,Yes,Ducks Rabbits,0,0,1,0,0,0,0,1,39572040
103,Central,Lilongwe,Demera,-13.79052,33.38022833,1095.4,Male,Primary School,29,2015-07-01,1431,1.2,Yes,Pit Planting,0,0,0,0,1,0,Maize Soya Other,1,0,0,0,0,0,1,0,0,0,0,0,1,Yes,Yes,Yes,Pigs,0,0,0,0,0,1,0,0,39572044
104,Central,Lilongwe,Demera,-13.82420667,33.29555,1101.2,Male,Primary School,29,2014-07-01,1796,0.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Pit Planting",1,0,0,0,1,0,Maize Groundnuts Other,1,0,0,0,0,0,0,1,0,0,0,0,1,Yes,No,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39574139
105,Central,Lilongwe,Demera,-13.82399833,33.29557,1094.5,Male,Primary School,29,2014-07-01,1796,0.6,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures",1,1,0,0,0,0,Maize Soya Groundnuts Other,1,0,0,0,0,0,1,1,0,0,0,0,1,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,39574146
106,Central,Lilongwe,Demera,-13.82437,33.29576,1086.5,Male,Primary School,29,2018-07-26,310,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Pit Planting",1,0,0,0,1,0,Maize Groundnuts Other,1,0,0,0,0,0,0,1,0,0,0,0,1,Yes,Yes,Yes,Goats/Sheep Pigs,0,0,0,1,0,1,0,0,39574148
107,Central,Lilongwe,Demera,-13.82408333,33.295325,1121.9,Male,Primary School,29,2014-07-01,1796,0.4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Pit Planting",1,0,0,0,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,No,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39574152
108,Central,Lilongwe,Demera,-13.8242,33.29530167,1109.4,Male,Secondary School,29,2017-08-10,660,5,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Pit Planting",1,0,0,0,1,0,Maize Sweet Potato Soya Groundnuts Beans Cow Peas Other,1,0,0,0,1,0,1,1,1,0,1,0,1,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,39574154
109,Central,Lilongwe,Demera,-13.82540667,33.29570167,1098.2,Female,Secondary School,6,2015-08-29,1372,1.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Pit Planting",1,0,0,0,1,0,Maize Soya Groundnuts Other,1,0,0,0,0,0,1,1,0,0,0,0,1,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39574159
110,Central,Lilongwe,Demera,-13.824445,33.29458667,1134.5,Male,Primary School,29,2014-08-29,1737,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39574162
111,Central,Lilongwe,Demera,-13.82363667,33.29405833,1122.8,Female,Secondary School,25,2015-08-29,1372,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures",1,1,0,0,0,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39574165
112,Central,Lilongwe,Demera,-13.791335,33.38028667,1108.3,Female,Primary School,20,2015-08-29,1372,0.4,Yes,Pit Planting,0,0,0,0,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,No,No,,NA,NA,NA,NA,NA,NA,NA,NA,39574170
113,Central,Dowa,Demera,-13.98174333,33.76537,1035.3,,Secondary School,NA,2018-10-23,221,NA,Yes,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,Yes,Ducks,0,0,1,0,0,0,0,0,39612010
114,Central,Lilongwe,Demera,-13.76136,33.370475,1067.6,Male,Primary School,16,2018-09-19,255,3,Yes,Manure Making,0,0,0,1,0,0,Maize Soya Groundnuts Other,1,0,0,0,0,0,1,1,0,0,0,0,1,Yes,No,Yes,Pigs,0,0,0,0,0,1,0,0,39612016
115,Central,Lilongwe,Demera,-13.76372667,33.36900333,1195.3,Female,Secondary School,29,2016-05-16,1111,1.5,Yes,Agroforestry Pit Planting,0,0,1,0,1,0,Maize Soya,1,0,0,0,0,0,1,0,0,0,0,0,0,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,39612021
116,Central,Lilongwe,Demera,-13.74957,33.351225,1078.4,Female,Primary School,21,2015-08-30,1371,3,Yes,Manure Making Pit Planting,0,0,0,1,1,0,Maize Sorghum Soya Other,1,0,1,0,0,0,1,0,0,0,0,0,1,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,39612026
117,Central,Lilongwe,Demera,-13.74553333,33.34735,1047.8,Male,Secondary School,30,2015-08-30,1371,1,Yes,Pit Planting,0,0,0,0,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,No,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39612027
118,Central,Lilongwe,Demera,-13.74463833,33.340365,1077.2,Male,Secondary School,15,2016-07-03,1063,0.5,Yes,Pit Planting,0,0,0,0,1,0,Maize Soya Pigeon Peas,1,0,0,0,0,0,1,0,0,1,0,0,0,Yes,No,No,,NA,NA,NA,NA,NA,NA,NA,NA,39612032
119,Central,Lilongwe,Demera,-13.74452167,33.32927667,1057.3,Male,Secondary School,20,2016-07-03,1063,2,Yes,Manure Making,0,0,0,1,0,0,Maize Soya Groundnuts Pigeon Peas Cow Peas Other,1,0,0,0,0,0,1,1,0,1,1,0,1,Yes,No,Yes,Goats/Sheep Chickens Ducks Rabbits,0,1,1,1,0,0,0,1,39612037
120,Central,Lilongwe,Demera,-13.74857667,33.32077,1068.8,Female,Secondary School,27,2015-09-30,1340,1.5,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Manure Making",0,1,0,1,0,0,Maize Groundnuts Other,1,0,0,0,0,0,0,1,0,0,0,0,1,Yes,No,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39612040
121,Central,Lilongwe,Demera,-13.74161833,33.33194167,1057.4,Male,Primary School,30,2015-09-30,1340,3.5,Yes,Pit Planting,0,0,0,0,1,0,Maize,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39612043
122,Central,Lilongwe,Demera,-13.73389667,33.32727167,1060.5,Female,Primary School,10,2015-09-30,1340,2,Yes,Pit Planting,0,0,0,0,1,0,Maize Groundnuts,1,0,0,0,0,0,0,1,0,0,0,0,0,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,39612047
123,Central,Lilongwe,Demera,-13.72894667,33.329075,1010.1,Female,Secondary School,21,2016-07-03,1063,2,Yes,Pit Planting,0,0,0,0,1,0,Maize Soya Groundnuts Beans Other,1,0,0,0,0,0,1,1,1,0,0,0,1,Yes,No,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39612055
124,Central,Lilongwe,Demera,-13.73123,33.34022167,1033.5,Male,Secondary School,29,2014-09-29,1706,2.5,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Manure Making Pit Planting",1,0,0,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Pigs Chickens,0,1,0,1,0,1,0,0,39612058
125,Central,Lilongwe,Demera,-13.822725,33.448215,1167.8,Male,Primary School,29,2016-07-01,1065,1,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Pit Planting",0,1,0,0,1,0,Maize Millet Beans,1,1,0,0,0,0,0,0,1,0,0,0,0,Yes,No,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39612061
126,Central,Lilongwe,Demera,-13.82266333,33.44817,1192.1,Male,Secondary School,30,2015-07-01,1431,2,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Pit Planting",0,1,0,0,1,0,Maize Sweet Potato Soya Groundnuts Beans Other,1,0,0,0,1,0,1,1,1,0,0,0,1,Yes,Yes,Yes,Goats/Sheep,0,0,0,1,0,0,0,0,39612063
127,Central,Lilongwe,Demera,-13.82259,33.44812,1185.5,Male,Secondary School,29,2015-08-30,1371,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Pit Planting",1,0,0,0,1,0,Maize Soya Groundnuts Beans Other,1,0,0,0,0,0,1,1,1,0,0,0,1,Yes,No,Yes,Goats/Sheep Chickens Other,0,1,0,1,0,0,1,0,39612070
128,Central,Lilongwe,Demera,-13.82255167,33.44820167,1184.5,Female,Secondary School,30,2015-07-31,1401,4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Pit Planting",1,0,0,0,1,0,Maize Soya Groundnuts Beans Other,1,0,0,0,0,0,1,1,1,0,0,0,1,Yes,Yes,No,,NA,NA,NA,NA,NA,NA,NA,NA,39612073
129,Central,Lilongwe,Demera,-13.822885,33.44814167,1168,Male,Secondary School,29,2015-07-01,1431,1.5,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Pit Planting",1,0,0,0,1,0,Maize Soya Groundnuts Beans Other,1,0,0,0,0,0,1,1,1,0,0,0,1,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,39612083
130,Central,Lilongwe,Demera,-13.82287333,33.448195,1170.5,Male,Primary School,28,2016-09-30,974,1,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Pit Planting",0,1,1,0,1,0,Maize Groundnuts Pigeon Peas Other,1,0,0,0,0,0,0,1,0,1,0,0,1,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39612085
131,Central,Lilongwe,Demera,-13.82256667,33.44820833,1153.4,Female,Secondary School,29,2015-07-01,1431,4,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Manure Making Pit Planting",1,0,0,1,1,0,Maize Sweet Potato Soya Groundnuts Beans Other,1,0,0,0,1,0,1,1,1,0,0,0,1,Yes,Yes,Yes,Cattle Goats/Sheep Chickens,1,1,0,1,0,0,0,0,39612089
132,Central,Lilongwe,Demera,-13.82273833,33.44858,1176.1,Male,Secondary School,30,2016-04-01,1156,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Pit Planting",1,0,0,0,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,No,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39612092
133,,,,NA,NA,NA,Male,Secondary School,18,2015-08-04,1397,1.6,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39612294
134,Central,Lilongwe,Demera,-13.72955667,33.34144167,1115.5,Male,Secondary School,29,2016-07-01,1065,0.8,Yes,Agroforestry Manure Making Pit Planting,0,0,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,39612297
135,Central,Lilongwe,Demera,-13.74976833,33.38967667,1135.7,Male,Secondary School,15,2016-07-01,1065,1.2,Yes,Manure Making Pit Planting,0,0,0,1,1,0,Maize,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Ducks,0,0,1,0,0,0,0,0,39612301
136,Central,Lilongwe,Demera,-13.75818167,33.397145,1117.6,Female,Secondary School,23,2014-09-29,1706,1.2,Yes,Agroforestry Manure Making Pit Planting,0,0,1,1,1,0,Maize Sweet Potato Soya Groundnuts Beans,1,0,0,0,1,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Cattle Goats/Sheep Chickens Guinea Fowl Ducks Other,1,1,1,1,1,0,1,0,39612305
137,Central,Lilongwe,Demera,-13.77005,33.39937167,1147.8,Female,Secondary School,26,2018-08-29,276,0.8,Yes,Agroforestry Manure Making Pit Planting,0,0,1,1,1,0,Maize Soya Groundnuts Beans Pigeon Peas Other,1,0,0,0,0,0,1,1,1,1,0,0,1,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,39612308
138,Central,Lilongwe,Demera,-13.76809667,33.36488,1103.4,Male,Secondary School,25,2019-08-29,-89,1,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Agroforestry Manure Making Pit Planting",1,0,1,1,1,0,Maize Soya Beans Pigeon Peas,1,0,0,0,0,0,1,0,1,1,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens,0,1,0,1,0,0,0,0,39612310
139,Central,Lilongwe,Demera,-13.82422333,33.295605,1106.4,Male,Secondary School,17,2018-08-29,276,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Beans Cow Peas Other,1,0,0,0,0,0,1,1,1,0,1,0,1,Yes,Yes,Yes,Goats/Sheep Pigs Chickens Other,0,1,0,1,0,1,1,0,39612315
140,Central,Lilongwe,Demera,-13.82424167,33.29579167,1093.5,Male,Primary School,29,2015-07-11,1421,0.2,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Other,1,0,0,0,0,0,1,1,0,0,0,0,1,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,39612317
141,Central,Lilongwe,Demera,-13.82444833,33.29591833,1079.7,Female,Primary School,36,2018-07-28,308,1,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Soya Groundnuts,1,0,0,0,0,0,1,1,0,0,0,0,0,Yes,Yes,No,,NA,NA,NA,NA,NA,NA,NA,NA,39612319
142,Central,Lilongwe,Demera,-13.82386167,33.29580833,1090.4,Male,Secondary School,29,2014-07-28,1769,0.8,Yes,"Conservation Agriculture (a combination of maximum cover, minimum tillage, rotations/mixtures) Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",1,1,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Goats/Sheep Chickens Other,0,1,0,1,0,0,1,0,39612322
143,Central,Lilongwe,Demera,-13.82439667,33.29597167,1074.5,Female,Primary School,29,2015-07-02,1430,0.4,Yes,"Any of maximum cover, Minimum tillage, rotations/mixtures Agroforestry Manure Making Pit Planting",0,1,1,1,1,0,Maize Soya Groundnuts Beans,1,0,0,0,0,0,1,1,1,0,0,0,0,Yes,Yes,Yes,Chickens,0,1,0,0,0,0,0,0,39612323
